"LogEinkommen"
"234987",4.71
"121476",4.26
"145777",4.49
"74561",3.45
"26138",4.65
"6237",3.68
"32632",3.55
"139167",3.53
"79315",4.46
"164444",4.47
"104993",4.01
"208529",3.78
"268160",3.87
"171618",4.22
"165077",2.74
"34203",3.9
"163851",4.4
"37436",4.15
"251198",4.08
"260371",4.5
"128428",4.26
"208748",4.8
"85695",4.28
"135830",3.41
"105059",4.39
"195610",4.67
"107469",4.64
"93516",3.91
"273434",4.37
"195257",4.31
"111648",4.69
"99509",4.32
"268252",4.92
"20148",4.16
"152194",4.22
"148723",3.26
"107714",4.15
"137522",4.42
"104067",4.76
"10629",4.23
"67818",4.52
"271546",4.34
"207232",4.4
"48965",2.12
"76085",4.5
"265763",4.91
"80305",4.63
"112397",5.48
"264785",3.45
"71050",3.75
"126640",4.07
"256317",4.2
"82420",4.4
"151110",4.41
"233958",4.24
"148295",3.84
"215206",4.12
"228843",1.64
"107470",4.42
"102154",4.45
"233971",5.02
"31905",4.85
"255129",3.48
"59301",4.23
"257241",4.52
"247318",4.5
"191354",4.5
"168682",3.86
"112399",5
"155650",4.48
"237370",4.05
"169270",4.1
"117479",4.49
"142415",4.33
"150779",4.51
"216340",4.47
"92347",4.88
"242136",4.69
"100021",3.83
"47771",2.94
"223783",4.43
"40180",4.33
"122241",5.08
"209155",4.43
"225216",3.93
"160091",4.31
"56433",4.66
"223561",4.61
"139498",4.64
"51810",3.34
"43305",4.54
"250417",4.17
"50488",3.63
"104014",4.5
"192150",4.45
"221027",4.6
"116179",4.45
"201966",3.83
"25333",4.25
"64376",4.62
"52223",4.73
"104669",2.68
"162603",4.8
"231703",4.66
"28825",4.37
"131383",3.77
"93894",2.91
"59434",4.17
"252366",4.22
"224341",3.66
"200858",4.38
"93716",4.44
"237826",3.47
"179160",4.98
"29081",4.47
"70719",4.38
"171909",4.46
"105938",4.86
"137769",4.5
"15150",3.31
"158798",4.45
"116316",4.46
"15573",4.51
"268651",4.48
"18041",4.11
"218736",4.31
"169822",4.32
"12964",4.54
"1007",4.4
"71629",3.15
"170489",4.35
"152652",3.31
"254814",4.27
"273348",4.09
"146558",4.4
"273174",4.52
"62682",4.37
"151246",4.08
"181167",4.06
"17720",4.32
"194081",4.31
"6431",4.82
"30355",3.7
"33793",4.3
"109205",4.35
"58460",4.58
"273488",4.18
"163693",4.8
"105437",4.52
"85458",3.8
"197686",4.37
"189270",4.31
"93396",4.35
"124253",3.9
"164321",4.76
"53804",4.46
"183581",4.83
"97713",4.93
"129944",4.59
"198747",4.14
"121942",4.47
"154631",4.64
"193359",3.73
"7426",4.43
"25169",3.56
"6994",4.03
"243622",3.01
"77621",2.98
"80141",4.52
"140917",4.06
"128811",4.68
"108385",3.63
"1047",4.54
"92523",4.5
"159161",3.96
"45904",4.59
"76232",4.55
"156251",4.15
"233897",4.11
"218242",4.43
"184899",2.88
"266352",4.29
"125367",3.39
"182485",4.05
"77932",4.23
"9244",4.33
"123320",4.36
"78642",4.53
"246952",4.57
"199705",4.16
"6217",3.43
"226482",4.52
"265160",4.18
"267128",4.7
"5083",3.69
"34661",4.34
"248778",4.76
"267997",3.44
"50722",3.48
"132387",4.43
"5592",4.58
"253930",4.65
"211471",3.26
"231841",4.22
"195242",4.18
"15913",4.35
"268407",4.72
"102985",4.45
"173438",4.65
"62707",3.94
"1946",3.37
"165481",4.61
"168685",4.5
"113783",4.45
"165330",3.98
"157889",3.85
"111022",4.51
"206349",2.52
"115902",4.52
"33471",4.49
"24528",4.35
"258237",4.2
"86873",4.27
"234480",4.52
"156194",4.12
"180137",4.43
"222676",4.62
"154367",3.84
"182271",4.63
"44319",4.62
"246711",4.65
"144609",4.72
"163856",4.36
"87719",4.15
"142497",4.18
"246845",4.1
"58205",4.29
"2490",4.51
"176012",4.16
"179377",4.37
"193010",3.62
"179329",4.62
"10485",4.42
"109110",4.27
"85236",4.43
"171086",4.59
"5367",4.33
"75370",4.38
"117680",4.49
"146075",4.05
"250615",3.71
"261224",4.05
"134139",2.94
"226219",4.29
"211085",4.04
"76175",3.77
"222013",4.17
"155701",4.46
"3805",4.49
"119477",3.84
"173653",4.27
"124020",4.42
"59571",4.35
"250897",4.19
"167370",4.65
"40367",4.27
"183876",3.92
"234694",4.24
"242419",3.2
"124835",4.57
"49533",4.74
"230422",4.75
"99424",4.48
"168680",4.5
"21953",4.89
"47299",4.28
"83504",4.13
"24156",2.63
"218950",4.5
"106779",2.94
"192561",4.05
"226551",4.25
"201349",3.38
"262826",4.52
"106499",4.59
"21057",4.08
"23039",4.23
"147744",3.69
"1185",4.13
"6532",3.96
"40179",4.57
"62578",5.05
"231692",3.74
"172476",4.47
"12150",4.7
"63337",4.61
"15780",4.79
"87533",3.41
"19065",4.08
"146920",4.8
"249116",4.06
"113189",4.58
"137534",4.39
"6724",4.38
"127534",3.89
"49230",4.01
"45490",4.16
"255559",4.13
"121419",4.3
"267241",3.27
"43861",3.41
"134113",3.88
"35",3.27
"121753",4.92
"181725",4.77
"201546",4.43
"7457",4.73
"161461",4.69
"149350",4.1
"52826",3.97
"121416",4.54
"28002",4.96
"234919",4.07
"88984",3.53
"237777",4.86
"51266",4.13
"235859",4.55
"78077",4.38
"25982",4.88
"71612",4.54
"208751",4.73
"253796",3.82
"209794",4.48
"33575",4.44
"162978",4.49
"187028",4.06
"129475",3.65
"247498",4.18
"32936",4.36
"248986",4.24
"7506",4.53
"154072",4.7
"47454",4.86
"6878",4.79
"271042",4.47
"233665",4.5
"154080",4.58
"188683",4.75
"134396",4.12
"117751",4.07
"109484",4.68
"266833",4.6
"27788",4.36
"210156",4.38
"210277",4.2
"128249",4.43
"27630",4.17
"118564",4.56
"234528",4.51
"266223",4.54
"63047",4.32
"243020",4.45
"152849",4.39
"97491",4.24
"2139",4.63
"247478",4.37
"7579",4.24
"89319",4.65
"96002",4.24
"205430",4.65
"134812",4.31
"146798",3.08
"23285",4.46
"246236",4.39
"238434",4.72
"139689",3.55
"159239",4.44
"177750",4.02
"244001",4.53
"92932",4.29
"249846",4.25
"27464",3.5
"268280",4.5
"228954",4.09
"215686",4.57
"217006",5.41
"21568",4.13
"220284",4.67
"169731",4.6
"18002",5.06
"21914",4.24
"52885",4.48
"59402",4.3
"30132",3.61
"184117",4.78
"232874",4.78
"78677",3.16
"30402",4.34
"46368",4.23
"234113",3.91
"4476",4.87
"29671",4.33
"219986",3.88
"62031",4.22
"162129",4.89
"231575",2.2
"144235",4.27
"109",4.59
"105660",3.67
"217585",4.45
"79747",3.28
"90440",4.26
"216323",3.78
"261777",4.6
"72738",4.07
"50444",4.29
"137459",4.2
"168386",4.76
"197975",4.53
"159049",3.6
"56484",5.07
"122336",4.31
"206600",4.32
"220020",4.08
"24027",4.21
"253609",4.12
"116315",3.08
"142886",3.61
"252627",3.29
"267918",4.13
"60005",4.56
"101365",4.51
"135129",4.63
"59059",4.43
"109159",4.18
"138442",3.98
"105882",4.48
"149645",4.57
"44256",3.54
"1337",3.78
"11116",4.56
"42307",4.53
"270811",3.54
"221950",4.37
"110132",5.03
"259591",2.95
"14803",3.1
"183002",4.33
"115878",4.63
"193797",4.51
"111659",2.62
"29652",4.91
"192165",4.35
"123064",4.61
"36314",4.37
"65619",4.66
"24404",3.47
"217754",4.95
"116254",5.01
"95959",4.17
"111898",4.43
"18072",4.5
"254704",4.09
"263212",4.51
"127632",4.4
"219076",4.6
"138772",4.87
"49301",4.39
"51352",4.27
"75921",4.3
"216950",3.98
"22653",3.73
"260328",2.19
"4627",3.89
"146229",4.43
"213558",4.56
"25949",4.05
"7035",4.53
"172007",4.51
"1852",4.1
"206571",4.15
"52516",4.67
"18636",4.6
"250406",3.57
"155886",3.82
"176754",3.7
"15505",2.08
"196170",3.67
"202088",4.73
"22388",4.43
"208225",4.97
"236847",3.85
"128973",4.59
"247728",4.34
"215135",4.79
"210071",4.56
"53553",4.75
"139583",3.82
"181637",4.14
"273936",4.43
"122509",4.68
"89024",4.67
"179726",3.58
"146410",4.62
"269018",3.42
"155376",3.53
"253856",4.31
"87808",4.4
"67032",4.37
"28572",4.37
"172440",3.85
"58579",4.21
"82919",4.4
"187539",3.3
"58467",4.6
"142603",4.24
"173780",4.81
"11724",3.49
"22814",4.41
"31959",4.51
"188291",4.34
"54238",4.37
"236105",3.96
"48153",3.74
"94580",3.07
"82365",1.65
"205179",4.56
"10161",4.58
"43532",3.58
"173697",4.29
"56989",4.72
"207364",4.64
"254855",4.89
"162796",4.46
"190254",4.37
"23940",1.94
"254108",4.29
"157263",4.08
"248156",4.6
"46106",4.81
"194876",3.77
"55015",4.9
"153897",3.74
"185205",4.09
"228612",4.52
"199514",3.86
"164150",4.05
"114520",4.44
"131090",4.06
"236870",4.82
"273011",4.42
"61229",5.34
"263411",4.71
"167989",4.72
"66765",3.38
"223854",4.31
"19771",4.26
"196939",4.5
"141192",4.74
"82405",4.85
"244625",4.1
"219809",4.4
"12273",5
"84356",3.63
"254159",4.16
"78320",3.31
"29104",4.56
"244036",3.16
"268460",3.52
"153488",4.14
"19874",4.5
"237678",3.64
"121741",4.5
"827",3.72
"1758",4.59
"54737",3.92
"150484",4.33
"183627",4.82
"272497",4.22
"102849",4.82
"33414",4.5
"79077",3.61
"239210",4.64
"98781",3.23
"117354",4.61
"175918",4.49
"92822",2.36
"30371",4.59
"89909",4.77
"71783",2.94
"217479",3.21
"20108",4.28
"255584",3.34
"49770",4.16
"81557",3.4
"242570",3.43
"229921",4.7
"51620",4.23
"36597",4.01
"130667",3.88
"8146",4.38
"155477",4.44
"196753",3.02
"111886",4.25
"68819",4.35
"165708",3.01
"264606",4.47
"270937",4.09
"150392",4.27
"21848",4.35
"29645",4.42
"11505",5.03
"74273",4.6
"267550",4.25
"211476",3.93
"97872",3.91
"63012",4.48
"253041",4.16
"5375",4.4
"272530",2.31
"15376",4.27
"199684",4.49
"144164",4.5
"4644",4.69
"103944",3.9
"210612",3.81
"17482",4.05
"214203",4.12
"239557",5.67
"144806",4.22
"155198",4.38
"61922",4.49
"101477",4.3
"13039",4
"179860",4.66
"266213",4.21
"107641",4.05
"237015",3.91
"233588",4.48
"103544",3.99
"47108",4.39
"251946",4.26
"143334",4.28
"258696",4.19
"254684",4.5
"110468",4.25
"141934",1.36
"113552",4.66
"171439",4.72
"247363",4.42
"160130",3.62
"59490",4.05
"203730",4.06
"154651",4.24
"93919",3.77
"120115",4.33
"149545",4.09
"256888",4.38
"102737",4.61
"24295",2.98
"116516",4.84
"111062",4.5
"24712",4.51
"224115",4.89
"146411",4.56
"53050",4.18
"27077",4.5
"179840",4.07
"176094",3.81
"113949",2.36
"67887",4.45
"160205",4.25
"179627",3.76
"86828",4.31
"160849",4.56
"6073",3.85
"35492",5.35
"68531",4.11
"17395",4.58
"86225",4.02
"34258",4.38
"105745",4.3
"57866",4.54
"37817",4.92
"163159",3.18
"264042",4.52
"135119",3.75
"229888",4.48
"119291",3.67
"207179",4.3
"247192",4.34
"216409",4.32
"184508",4.25
"36962",4.73
"166724",2.84
"146632",4.95
"85940",3.74
"266268",4.2
"67790",4.76
"260590",4.54
"150294",4.41
"137267",4.75
"97296",4.22
"139436",3.85
"19475",3.74
"232353",4.39
"226524",4.63
"245801",4.92
"161106",3.83
"67679",3.14
"137066",4.37
"160102",3.76
"89048",2.82
"229645",3.85
"102118",4.12
"259126",4.41
"161982",4.2
"204828",4.64
"220052",4.66
"59663",4.61
"260233",3.37
"27052",4.6
"110478",3.95
"223750",4.44
"181180",4.32
"240364",3.63
"212046",4.22
"78466",3.81
"240404",3.81
"72995",4.24
"12022",4.22
"205883",3.36
"146339",4.27
"63089",4.46
"196141",4.15
"165770",4.79
"63493",4.62
"69382",4.18
"46757",4.52
"98266",4.32
"60368",4.38
"98365",2.37
"44953",3.98
"223875",4.71
"232817",4.44
"242894",4.9
"36932",3.84
"112428",4.77
"103826",4.56
"247475",4.61
"260270",3.47
"260186",4.61
"112644",4.15
"95492",2.22
"184144",4.58
"263746",4.27
"103321",3.81
"49761",4.83
"212364",4.12
"205406",3.14
"98059",4.77
"245332",3.76
"100734",4.38
"181015",3.82
"104346",4.46
"15245",3.72
"215923",3.92
"78615",4.77
"27882",4.43
"54658",4.22
"176041",4.43
"48696",4.59
"131287",4.77
"135733",4.55
"88708",4.93
"45871",4.19
"72639",4.72
"102343",4.65
"103179",4.57
"214839",4.28
"196816",3.45
"5744",4.17
"169172",4.51
"140671",4.64
"2843",4.42
"228280",4.04
"156680",4.33
"21955",4.37
"168769",4.5
"241190",4.25
"253721",4.78
"936",4.58
"102153",3.74
"57651",4.1
"28785",5.02
"102141",3.71
"147807",4.07
"222320",3.95
"204915",4.35
"28741",4.6
"76247",4.5
"93599",4.36
"121537",3.93
"4969",5.38
"79264",3.44
"200165",4.33
"135566",3.66
"19825",4.39
"99898",4.45
"214501",4.42
"140270",3.27
"54756",4.92
"77270",4.09
"119314",3.2
"76557",4.42
"267571",4.55
"137221",4.02
"87700",3.18
"25419",4.6
"272402",4.25
"51625",4.34
"44464",3.78
"259005",2.28
"66098",4.54
"91097",3.62
"254357",4.28
"24109",4.54
"153416",4.38
"4235",3.05
"243055",4.43
"168293",4.25
"221557",4.51
"49735",4.39
"182279",3.83
"216133",4.11
"266256",4.27
"228838",4.43
"108959",2.44
"74555",4.96
"161548",4.67
"222102",4.37
"273767",4.49
"46588",4.13
"26447",3.89
"168401",4.66
"94910",4.28
"414",4.53
"54339",3.69
"272027",3.51
"21132",3.89
"93788",4.39
"184699",4.62
"121785",4.49
"113251",3.71
"179018",4.64
"34915",4.47
"248630",4.8
"94926",4.43
"177847",4.7
"47491",4.75
"200698",4.41
"180062",3.8
"184485",4.34
"127697",4.59
"75999",3.95
"11198",3.34
"179234",4.9
"114541",2.16
"65482",4.27
"34419",4.48
"162515",4.32
"174311",4.61
"190190",4.34
"257556",3.58
"198376",4.16
"199465",4.69
"245534",4.45
"147707",4.29
"51071",4.55
"123089",4.08
"72020",4.08
"109972",4.48
"8933",4.42
"12335",4.52
"157901",4.14
"153383",4.49
"3515",4.53
"216836",4.73
"229380",3.62
"106567",4.24
"244527",4.6
"210748",4.49
"265663",4.79
"33542",4.61
"136096",3.89
"167940",4.62
"193480",2.96
"245342",4.55
"169395",2.9
"230346",4.3
"228938",4.48
"90301",4.23
"158708",4.96
"58133",4.41
"57602",4.74
"165657",4.17
"194175",4.6
"187708",4.13
"93577",4.28
"42892",4.64
"46543",4.81
"161175",4.13
"241245",4.35
"102185",4.52
"136776",4.42
"211004",4.15
"222755",4.58
"72696",4.57
"238924",4.93
"66617",3.42
"174767",4.96
"153068",4.39
"89101",4.47
"19010",3.76
"19001",4.17
"1581",4.44
"247290",4.32
"113460",4.42
"183864",3.26
"109712",4.28
"209488",4.8
"34416",4.55
"256041",3.98
"234159",5.3
"46091",4.22
"27329",4.35
"274275",3.43
"5719",4.34
"261581",3.74
"238923",3.07
"4562",4.33
"12820",4.37
"67357",3.21
"156161",5.34
"135489",4.44
"31094",4.35
"240370",4.63
"185097",4.71
"154126",4.31
"117704",4.01
"256352",4.47
"187519",3.41
"54310",4.33
"243841",4.58
"245461",3.68
"160334",3.95
"199927",4.41
"225692",4.57
"5907",3.91
"15053",4.13
"155945",4.65
"43574",4.21
"162510",4.88
"176692",3.99
"264332",5.16
"212103",4.33
"182018",4.66
"210362",3.68
"25159",4.33
"154296",4.62
"86543",4.14
"262199",4.05
"268884",4.61
"20843",3.79
"63103",4.26
"261062",4.37
"184952",4.16
"153944",4.22
"96860",4.5
"42438",4.57
"130013",4.04
"66727",4.3
"160743",4.23
"100634",4.5
"264229",4.51
"239453",4.54
"170696",4.5
"180957",3.81
"124256",4.49
"28370",4.22
"151956",4.94
"70084",4.59
"244462",4.47
"135869",4.48
"243219",4.32
"231170",3.12
"114869",4.53
"172110",4.29
"51940",3.97
"80096",4.52
"244647",4.32
"241645",4.63
"206973",4.49
"11616",3.99
"8572",4.27
"192600",4.6
"219545",4.48
"64105",4.51
"250025",4.25
"93961",4.16
"174530",4.07
"73076",4.63
"13283",4.38
"106354",3.53
"143256",4.67
"75256",4.21
"215229",4.55
"10885",4.83
"57890",3.74
"148758",4.81
"163166",3.66
"156081",4.55
"150109",4.35
"192734",3.49
"231268",4.78
"69509",4.4
"124569",3.85
"8000",4.79
"211843",4.81
"123928",3.95
"92055",4.99
"114026",4.28
"36802",4.27
"269163",4.32
"157288",2.91
"182887",3.9
"51642",4.51
"77975",4.39
"101862",2.69
"5493",4.25
"89899",4.47
"108389",4.39
"146744",4.21
"89929",5.07
"14619",4.46
"54026",4.64
"60656",4.82
"135846",4.61
"201419",4.21
"242226",3.6
"165823",4.3
"91207",2.57
"29362",3.9
"93023",4.42
"169248",4.39
"232355",4.12
"24099",4.35
"40983",3.71
"17590",4.23
"41292",4.58
"94390",3.84
"200639",4.79
"185245",3.73
"166157",3.43
"44460",3.71
"187765",4.65
"160073",4.39
"115886",4.39
"47163",4.4
"209738",3.85
"257535",4.46
"115086",4.72
"158794",4.79
"27521",3.82
"175114",4.22
"8979",4.29
"85385",4.72
"175174",4.57
"222362",3.82
"196749",4.04
"149416",4.69
"29951",3.21
"58245",4.77
"123849",4.89
"258657",2.99
"218504",4.83
"244390",4.57
"46520",4.32
"76373",4.72
"106442",4.63
"149195",4.19
"117718",4.42
"200955",2.73
"200260",2.22
"100663",4.46
"42615",4.52
"40229",3.31
"7817",4.87
"260695",4.21
"124500",4.06
"66510",4.63
"188625",4.6
"141850",4.34
"191612",3.92
"172950",3.93
"239710",4.96
"77420",4.35
"94113",4.02
"260425",4.4
"216410",4.77
"162719",3.76
"250895",4.51
"205659",4.75
"127491",3.01
"153101",3.55
"51853",4.57
"262441",4.17
"18955",4.69
"162730",4.26
"162487",4.08
"108916",4.3
"40999",4.98
"108516",3.81
"17727",4.28
"179311",4.52
"181622",4.44
"87736",4.09
"146176",3.44
"9734",4.15
"60580",2.7
"174036",4.15
"68977",4.76
"1170",5.03
"61906",4.14
"159101",4.6
"140707",4.48
"84470",4.14
"144568",4.22
"130544",4.29
"52082",4.39
"30545",4.3
"259799",5.05
"7321",3.77
"34290",3.99
"146849",4.25
"115534",4.02
"4931",4.43
"144907",3.69
"3166",4.7
"134997",4.32
"246077",4.58
"95148",3.58
"33557",4.58
"255011",4.62
"110861",4.49
"230535",3.87
"263691",4.59
"49516",3.92
"204032",4.5
"48159",4.1
"255249",4.16
"18684",4.51
"159105",3.91
"185069",4.75
"274183",4.02
"66957",3.38
"45134",4.55
"134663",4.31
"61882",4.22
"183744",3.53
"198896",4.55
"207532",3.74
"159785",4.61
"158942",3.17
"129972",4.7
"208056",4.23
"62825",4.49
"221699",4.31
"271771",4.4
"266768",4.88
"146812",4.51
"162157",4.11
"18406",4.65
"162019",4.7
"132601",4.3
"185928",4.38
"65503",4.86
"109602",4.13
"47719",4.27
"16810",4.49
"29727",4.29
"95377",4.55
"86739",4.44
"88177",4.57
"192687",3.3
"237478",4.6
"256902",4.14
"231977",4.09
"129047",4.49
"213416",3.24
"191277",4.68
"182645",4.56
"33279",3.8
"223363",4.45
"7500",3.73
"32134",4.39
"136784",4.2
"211324",4.11
"173982",4.59
"66678",4.79
"105871",3.99
"42338",4.91
"80587",3.3
"4785",4.31
"108982",4.68
"182774",4.68
"64925",4.09
"146546",4.22
"213064",3.99
"41877",5.4
"235709",3.51
"209844",4.4
"249539",4.28
"149541",3.78
"159770",4.19
"53971",4.24
"7242",2.42
"67084",4.83
"171815",4.39
"131593",4.61
"50631",4.64
"200158",3.74
"19453",4.39
"155881",4.72
"6169",4.57
"267111",4.75
"99944",4.2
"148824",2.4
"34516",2.46
"20957",4.42
"242883",4.68
"91081",4.75
"72909",4.65
"5470",4.1
"187701",5.08
"235708",3.71
"249721",4.72
"113852",4.16
"112260",4.27
"68026",3.68
"149396",3.8
"182532",4.08
"193801",4.25
"160503",2.89
"254387",2.42
"101517",4.7
"2198",4.36
"28664",4.39
"240653",4.43
"190938",4.79
"69092",4.6
"102953",4
"74725",3.52
"172757",4.35
"260018",4.31
"234230",4.91
"193186",4.89
"102980",4.75
"245638",4.7
"116825",3.16
"43461",4.89
"108757",4.76
"72800",4.2
"254590",4.53
"209512",3.96
"97243",4.19
"257304",3.5
"265322",4.45
"247789",4.14
"12102",4.53
"231044",3.95
"14637",4.3
"213939",4.15
"35060",4.58
"132993",4.34
"160722",3.84
"56811",3.45
"168628",4.5
"130631",4.87
"23656",3
"111536",4.52
"197",4.93
"224691",4.52
"110053",4.67
"192738",4.68
"123095",4.58
"81860",4.28
"159175",5.04
"191734",4.45
"36641",3.87
"112102",4.27
"114432",4.15
"260660",4.03
"43792",4.97
"168521",4.09
"105686",4.91
"213218",4.75
"213791",4.56
"126991",4.43
"244000",4.83
"105449",4.43
"166222",4.62
"72481",2.53
"18627",4.68
"273627",4.27
"16125",4.37
"145510",4.33
"251268",4.35
"251047",4.02
"69386",4.28
"44407",4.69
"90620",4.64
"98332",4.43
"240353",4.23
"84150",4.52
"237755",4.73
"197854",4.38
"136504",4.01
"165041",4.55
"268376",4.08
"105124",4.5
"171390",3.37
"5350",4.31
"242663",4.18
"254253",4.19
"104407",4.69
"273658",3.36
"146332",4.44
"49342",3.74
"75207",4.38
"45622",4.22
"134703",4.74
"209243",4.02
"5243",4.52
"120398",4.87
"51943",4.63
"123002",3.98
"231125",3.11
"3146",4.49
"119256",3.22
"124737",4.14
"150176",4.28
"202375",4.39
"109128",4.92
"166190",4.56
"72808",4.65
"177052",4.22
"118204",4.68
"64330",4.84
"115123",4.33
"144360",4.39
"50172",4.77
"21947",4.37
"1433",4.36
"241843",4.8
"255813",4.89
"127234",4.18
"88572",4.57
"71481",4.74
"253379",4.2
"70187",3.31
"27028",4.67
"85221",3.76
"94159",4.26
"143720",4.32
"267724",4.28
"149755",5.51
"168773",4.14
"246916",4.41
"205449",4.31
"268006",4.09
"29750",4.04
"274420",4.38
"272319",4.43
"142400",4.11
"79499",4.47
"109326",4.5
"226431",4.94
"102041",3.59
"260597",4.52
"60992",4.41
"253401",4.66
"242513",4.31
"108040",4.64
"62566",4.81
"202120",5.16
"92322",4.49
"75960",3.83
"53162",4.08
"98774",4.49
"206451",3.74
"83978",3.91
"57699",4.53
"97760",4.33
"153650",4.45
"146915",4.38
"7822",4.59
"174960",3.72
"178820",3.52
"269865",4.72
"235800",3.81
"179333",4.03
"203733",4.28
"212253",4.57
"202675",4.53
"92731",4.59
"51469",4.65
"180507",4.38
"264387",4.92
"60967",4.5
"6163",4.31
"153636",4.6
"198568",4.23
"29828",4.36
"78619",4.19
"84364",4.62
"153881",4.51
"124215",4.09
"121414",4.5
"28138",4.15
"40102",4.73
"193573",4.47
"67101",4.73
"119881",4.68
"270759",4.37
"23401",4.63
"98229",3.68
"133848",4.15
"197012",4.85
"89742",4.21
"213823",3.28
"185011",4.39
"192665",4.45
"180534",3.68
"245084",4.6
"169910",3.49
"162560",4.32
"224116",4.44
"34469",4.41
"262888",4.5
"234614",3.42
"35909",4.65
"97177",4.21
"247175",4.45
"90823",3.02
"5588",3.82
"44631",3.9
"195628",4.41
"106180",4.76
"203165",4.43
"75826",4.34
"110377",4.89
"12420",4.57
"217602",4.59
"126017",4.11
"154842",4.36
"18362",2.64
"25754",4.62
"154642",4.25
"30416",4.88
"166903",4.58
"209203",4.4
"146957",3.59
"193680",4.45
"20396",4.64
"255335",4.34
"190682",4.44
"94412",4.55
"104108",5.21
"160162",4.28
"105586",4.76
"74502",4.7
"23613",4.55
"90788",4.28
"167321",4.3
"215804",4.55
"141227",4.03
"96186",3.06
"93831",4.72
"100323",4.51
"158957",4.67
"58717",4.67
"86806",4.64
"195820",4.81
"52007",3.48
"215445",3.91
"155465",4.71
"10324",3.34
"81415",3.97
"246663",4.22
"222305",4.63
"63962",4.5
"234932",4.51
"166129",4.64
"187136",4.24
"138871",4.5
"177635",3.82
"270971",4.88
"19788",3.84
"225981",3.75
"257521",4.01
"220360",4.75
"8288",4.15
"23899",4.84
"252499",4.42
"164760",4.51
"262609",4.48
"261245",4.28
"120161",4.37
"192482",3.6
"252326",3.88
"105670",3.96
"235403",4.36
"113833",4.27
"54699",3.1
"247072",3.49
"188256",4.83
"48475",4.57
"239140",3.48
"61256",4.29
"167817",4.36
"162740",4.05
"727",4.14
"220395",4.49
"262050",4.24
"185776",4.21
"200188",4.36
"172620",4.29
"15317",4.43
"216940",4.63
"268024",4.69
"207776",4.6
"200477",4.28
"41418",3.21
"629",3.98
"180626",4.33
"70739",4.25
"271335",4.39
"201087",3.7
"178226",4.53
"162572",4.1
"40849",4.42
"221554",4.63
"267182",4.59
"35278",4.55
"188760",2.1
"221409",4.57
"265916",4.38
"212560",3.68
"157662",4.63
"155223",4.89
"234752",3.8
"228898",4.23
"250310",4.36
"82386",3.52
"107180",4.85
"107179",3.81
"272558",3.77
"29463",4.35
"177544",4.8
"206731",4.2
"268530",3.77
"140964",4.45
"57945",4.83
